sk-learn,numpy
11.880864473597649,11.880864475863724
10.385232374705966,10.385232374547803
8.311421056296252,8.311421055888738
31.37159639248433,31.371596392452894
11.655806374408158,11.655806374110272
13.94973790480538,13.949737904838102
6.90471707324824,6.904717072951875
7.607047936774905,7.607047936373333
8.278532806337534,8.278532806188196
16.185768866673556,16.18576886657357
8.096046860255772,8.096046860068306
24.459754170381807,24.45975417046613
40.162888343506644,40.16288834349547
21.34879487927573,21.348794879141685
33.562558867451216,33.56255886872137
6.570366529318852,6.5703665290240245
3.8492623612046666,3.849262361075133
15.374549960599246,15.374549960337962
17.06648303111657,17.066483030988806
8.00715284684443,8.00715284649791
23.021771733521604,23.021771733595752
17.035250455099956,17.0352504553017
20.81361003595835,20.813610035833356
11.577516385568574,11.577516385563623
18.44300195130234,18.443001951221582
6.751148953711584,6.751148953394043
30.952854415508796,30.952854415413178
26.92557147031142,26.925571470167995
12.231873160670197,12.231873160653866
6.840316612955039,6.840316612592517
7.1603685416432485,7.160368541266813
18.92117477672964,18.921174776629773
13.617990046886511,13.61799004727628
23.161223698983303,23.161223698864987
18.17691458917849,18.176914589200987
3.9445335821445413,3.944533582694138
11.436755957597136,11.436755957474658
4.87021353626325,4.870213535855495
36.99256394972677,36.99256394973039
5.9815576437458455,5.9815576433530815
30.08055257040911,30.080552575166777
17.131741472956396,17.13174147542584
13.9932445033855,13.99324450368357
29.911838167459248,29.911838167248096
14.275809846275482,14.275809846318804
15.433726765506131,15.433726765538022
33.7894529293788,33.78945292921624
16.770777804549397,16.770777804598573
31.332303417849406,31.332303417888415
17.23194028963151,17.23194028954948
20.909065311237523,20.909065311282163
13.61808810543822,13.618088105233433
20.78742408553235,20.787424085309908
6.322681343650959,6.32268134324649
14.240385541987438,14.240385542145274
16.626469641641975,16.626469641470813
32.99135442824256,32.99135442813154
28.336172961907295,28.33617296174122
16.123400556566395,16.123400556542016
8.012529253185752,8.012529253120551
12.079905426396545,12.079905426122215
13.142715026822655,13.142715026943382
8.526117307948807,8.526117307791495
15.934794724969274,15.934794724908294
27.605976699137813,27.60597669893597
7.9556236922312324,7.955623691935287
